episode,worker_id,env_idx,reward,success,timeout,collisions,steps,salp0_reward,salp1_reward,salp2_reward,salp3_reward,salp4_reward,salp0_collisions,salp1_collisions,salp2_collisions,salp3_collisions,salp4_collisions,salp0_wall_hits,salp1_wall_hits,salp2_wall_hits,salp3_wall_hits,salp4_wall_hits
128,0,1,-561.6906624337579,0,1,0,700,0.5264466124450268,-459.2014018116571,4,0,-1029.2347644772203,42,0,-504.8491306727842,7,0,-400.07724329623545,0,0,-415.0907719108932,1,0
129,9,1,-405.19448446587523,0,1,0,700,0.5238143793828016,-399.077071175585,0,0,-399.0609444309951,0,0,-399.00748041585564,0,0,-399.1708774371597,0,0,-429.65604886977974,2,0
130,8,0,-399.3613228069519,0,1,0,700,0.5211953074858876,-398.898419310891,0,0,-399.41036614349656,0,0,-399.5011184310914,0,0,-399.5072057290293,0,0,-399.4895044202509,0,0
131,7,1,-477.63795534156884,0,1,0,700,0.5185893309484582,-414.4116297213104,1,0,-399.6414813503338,0,0,-579.6399666539038,12,0,-564.7402883511215,11,0,-429.7564106311739,2,0
132,10,1,-438.7206388846133,0,1,0,700,0.5159963842937159,-399.47178052656545,0,0,-399.6893975136225,0,0,-399.7784920912764,0,0,-399.801131470423,0,0,-594.8623928211792,13,0
133,1,0,-399.11950958976564,0,1,0,700,0.5134164023722473,-398.51641446747436,0,0,-399.11193034665604,0,0,-399.1873065588311,0,0,-399.24030973088185,0,0,-399.5415868449837,0,0
134,4,0,-87.95910902575315,1,0,0,395,0.510849320360386,-200.92300473555323,0,47,-59.81336026138874,0,0,-59.93261739332479,0,0,-59.591281610384925,0,0,-59.53528112811372,0,0
135,6,0,-399.48460803958847,0,1,0,700,0.5082950737585841,-399.235412937267,0,0,-399.2523496891177,0,0,-399.4122907683396,0,0,-399.47642129430125,0,0,-400.046565508917,0,0
136,2,1,-399.3699441024154,0,1,0,700,0.5057535983897912,-398.8501546329272,0,0,-399.25310676856765,0,0,-399.39672082266486,0,0,-399.3992943837356,0,0,-399.9504439041833,0,0
137,2,0,-399.28843586607917,0,1,0,700,0.5032248303978422,-399.17483689785746,0,0,-399.1555556958537,0,0,-399.3469256852316,0,0,-399.39213328929026,0,0,-399.3727277621637,0,0
138,2,0,249.71428571428572,1,0,0,1,0.500708706245853,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
139,6,1,-418.69792948736193,0,1,0,700,0.4982051627146237,-399.1882163460301,0,0,-399.2387558027394,0,0,-453.5466390179549,0,18,-399.6965057965642,0,0,-441.8195304735192,0,14
140,11,0,-410.8935002880382,0,1,0,700,0.49571413690105054,-408.44372811571924,0,3,-399.35729294433014,0,0,-444.53408381509024,0,15,-399.5904865023702,0,0,-402.5419100626815,0,1
141,0,0,-398.75671093225986,0,1,0,700,0.4932355662165453,-398.2561304000158,0,0,-398.692573638474,0,0,-398.7301786718774,0,0,-398.86085736554764,0,0,-399.2438145853848,0,0
142,7,0,-402.0697759599724,0,1,0,700,0.4907693883854626,-411.5160850425962,0,4,-399.4875028344028,0,0,-399.58052824591186,0,0,-399.82485072465494,0,0,-399.9399129522942,0,0
143,3,0,-399.1572832013988,0,1,0,700,0.4883155414435353,-398.7946847239851,0,0,-399.24044741375934,0,0,-399.15428253935363,0,0,-399.33775598303833,0,0,-399.2592453468602,0,0
144,8,1,-409.61277770658734,0,1,0,700,0.4858739637363176,-399.2953024174438,0,0,-399.5748440069868,0,0,-444.5776003788748,0,15,-402.43170487976766,0,1,-402.1844368498635,0,1
145,4,1,-483.37548438039914,0,1,0,700,0.483444593917636,-399.1868942417771,0,0,-459.1953887929838,4,0,-474.34966466744714,5,0,-684.6110910454032,19,0,-399.5343831543833,0,0
146,10,0,-445.72486251747546,0,1,0,700,0.4810273709480478,-399.5328656452765,0,0,-459.3789802544955,4,0,-564.3564200334043,11,0,-399.74724620769325,0,0,-405.60880044650753,0,2
147,3,1,-425.0614742044807,0,1,0,700,0.47862223409330756,-399.3433473070232,0,0,-399.14600746935776,0,0,-399.4175945313311,0,0,-402.2940411839238,0,1,-525.1063805307683,8,2
148,1,1,-500.8442931685775,0,1,0,700,0.47622912292284103,-405.5223018396083,0,2,-432.5252755068402,2,1,-765.3490484027122,22,12,-444.47122554691,3,0,-456.35361454681765,3,4
149,11,1,-505.3555957585433,0,1,0,700,0.4738479773082268,-414.5815952797289,1,0,-420.73566364462226,1,2,-699.8803892847524,20,0,-471.80892541535695,1,19,-519.7714051682553,7,5
150,5,1,-427.5917822589396,0,1,0,700,0.47147873742168567,-459.27640454073287,4,0,-399.59903937376805,0,0,-399.5686624162144,0,0,-471.17728482931096,4,4,-408.3375201346751,0,3
151,5,0,-399.41208054715753,0,1,0,700,0.46912134373457726,-399.17094275692324,0,0,-399.4808923731648,0,0,-399.4680622201194,0,0,-399.4883137085306,0,0,-399.45219167704954,0,0
152,0,1,-399.8564843953133,0,1,0,700,0.46677573701590436,-399.41340267765685,0,0,-399.7904348780444,0,0,-399.8855640814979,0,0,-400.0058414487819,0,0,-400.1871788905865,0,0
153,10,0,249.71428571428572,1,0,0,1,0.46444185833082485,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
154,9,0,-420.4705031727567,0,1,0,700,0.46211964903917074,-414.63003362729796,1,0,-414.63051123982547,1,0,-399.38300138548027,0,0,-429.4683161194939,1,5,-444.24065349168643,0,15
155,9,1,-405.78826147833865,0,1,0,700,0.4598090507939749,-399.27349787863466,0,0,-432.16858798672257,0,11,-398.9888036759526,0,0,-399.2061496410423,0,0,-399.30426820934053,0,0
156,8,0,-414.2057469924487,0,1,0,700,0.457510005540005,-411.47934046582475,0,4,-399.35018516441926,0,0,-435.280149515641,0,12,-425.9638458136813,0,9,-398.9552140026755,0,0
157,4,1,235.5643307121216,1,0,0,19,0.45522245551230495,235.5571754078728,0,0,235.56011915502665,0,0,235.5633197766121,0,0,235.538883169383,0,0,235.6021560517135,0,0
158,7,1,-423.621382531706,0,1,0,700,0.4529463432347434,-399.3440087107179,0,0,-489.53437031966047,6,0,-429.66481254922513,2,0,-399.73328331161025,0,0,-399.830437767317,0,0
159,2,1,5.438987215581648,1,0,0,312,0.4506816115185697,5.653969429315339,0,0,5.454806817545858,0,0,5.529005437176863,0,0,5.245811005086779,0,0,5.311343388783314,0,0
160,10,1,-402.4258372858654,0,1,0,700,0.4484282034609769,-399.31179759887135,0,0,-399.35724695732927,0,0,-399.4326934094372,0,0,-399.5189192188087,0,0,-414.50852924488004,1,0
161,1,0,-399.4152561704352,0,1,0,700,0.446186062443672,-399.4575502206788,0,0,-399.32607559913725,0,0,-399.20990662601645,0,0,-399.37304534430643,0,0,-399.7097030620372,0,0
162,4,0,-510.723475232048,0,1,0,700,0.4439551321314536,-399.62152064287295,0,0,-639.7444058488738,16,0,-459.6033678044852,4,0,-609.8651423275062,14,0,-444.78293953650336,0,15
163,6,0,-427.6935839932053,0,1,0,700,0.4417353564707963,-405.4019308180695,0,2,-399.4663743938904,0,0,-399.4736985145793,0,0,-534.5001554104433,9,0,-399.6257608290452,0,0
164,10,0,249.71428571428572,1,0,0,1,0.43952667968844233,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
165,1,0,61.92741452056542,1,0,0,240,0.43732904629000013,61.98711901802224,0,0,61.99217241369168,0,0,61.689761604450084,0,0,61.80858290266055,0,0,62.15943666400301,0,0
166,3,0,-399.1776578352165,0,1,0,700,0.4351424010585501,-399.25341450645095,0,0,-399.6142032773898,0,0,-399.3344090670559,0,0,-399.03857204826073,0,0,-398.6476902769257,0,0
167,0,0,-405.60829591596,0,1,0,700,0.43296668905325736,-399.3136248624282,0,0,-399.4981462866878,0,0,-417.50721174075966,0,6,-411.8977789116555,0,4,-399.8247177782685,0,0
168,5,0,-468.14345601072927,0,1,0,700,0.43080185560799106,-458.6596695539881,4,0,-683.8760814180538,19,0,-399.2711924463364,0,0,-399.34837272128203,0,0,-399.56196391398447,0,0
169,2,0,-629.2253265231049,0,1,0,700,0.4286478463299511,-519.6911670796545,8,0,-684.5686737784006,19,0,-723.5882688829709,1,104,-648.2722296104865,2,73,-570.0062932640133,11,2
170,8,0,-448.21820783852723,0,1,0,700,0.42650460709830135,-399.60164710232476,0,0,-399.56838612355375,0,0,-399.5197973621049,0,0,-489.45109135876083,6,0,-552.9501172458915,10,1
171,3,1,-401.25984119939125,0,1,0,700,0.42437208406280985,-408.26048943237805,0,3,-399.22280453470285,0,0,-399.2925498468852,0,0,-399.76297857869076,0,0,-399.76038360429857,0,0
172,10,1,-421.81072785242526,0,1,0,700,0.4222502236424958,-405.8152447975293,0,2,-474.57241849706475,5,0,-417.75932625951583,0,6,-399.3947814165341,0,0,-411.51186829148287,0,5
173,5,1,-432.6598929297481,0,1,0,700,0.42013897252428334,-399.2061410839945,0,0,-564.666599498863,11,0,-399.69474443912674,0,0,-399.9684700624874,0,0,-399.7635095642672,0,0
174,6,0,-399.11814391942596,0,1,0,700,0.4180382776616619,-399.057019863148,0,0,-399.02830047057466,0,0,-399.1518968790139,0,0,-399.1871459966757,0,0,-399.166356387717,0,0
175,4,0,-422.27189384068066,0,1,0,700,0.4159480862733536,-423.3468153067354,0,8,-399.38440438571587,0,0,-474.36486592855465,5,0,-414.6554248842209,1,0,-399.6079586981743,0,0
176,1,1,-598.1032552016317,0,1,0,700,0.41386834584198684,-435.31209112963285,0,12,-627.5749425059113,8,36,-816.4499926470241,26,9,-516.6129562278152,7,4,-594.5662934977744,0,65
177,7,0,-399.61467056706135,0,1,0,700,0.4117990041127769,-399.545415003607,0,0,-399.5550151707723,0,0,-399.5770219741074,0,0,-399.6056105704925,0,0,-399.79029011632383,0,0
178,9,0,-456.4282884115718,0,1,0,700,0.40974000909221303,-399.1436853057234,0,0,-399.34191045201806,0,0,-399.3620321436176,0,0,-534.3645445868742,9,0,-549.9292695696236,10,0
179,7,1,-414.32039956902713,0,1,0,700,0.40769130904675194,-399.08101760794347,0,0,-444.0993665120945,0,15,-399.21940390577754,0,0,-399.58440380146413,0,0,-429.617806017855,2,0
180,9,1,-400.19234809567547,0,1,0,700,0.40565285250151817,-402.5376721699125,0,1,-399.5187704630856,0,0,-399.58951594991146,0,0,-399.57973817162144,0,0,-399.73604372384625,0,0
181,2,1,-399.5425479204718,0,1,0,700,0.4036245882390106,-399.24212759361086,0,0,-399.5798970563001,0,0,-399.58111281802667,0,0,-399.60165600878577,0,0,-399.7079461256341,0,0
182,6,1,-456.2664104799397,0,1,0,700,0.4016064652978155,-414.18908870153547,1,0,-459.1960592213353,4,0,-609.2010143241038,14,0,-399.20945423673527,0,0,-399.5364359159903,0,0
183,4,1,-435.4303075900596,0,1,0,700,0.3995984329713264,-549.5514190230033,10,0,-414.7563262913607,1,0,-399.6161328357359,0,0,-399.3412033545117,0,0,-413.88645644568817,1,0
184,11,0,-423.6280524104024,0,1,0,700,0.3976004408064698,-399.2751912165047,0,0,-429.6613842448149,2,0,-489.6814498478378,6,0,-399.781381146038,0,0,-399.7408555968193,0,0
185,11,1,-399.4190383131783,0,1,0,700,0.39561243860243744,-399.1046916029491,0,0,-399.2270228929882,0,0,-399.48348965414976,0,0,-399.52901082503735,0,0,-399.75097659076727,0,0
186,8,1,-422.2555457594647,0,1,0,700,0.3936343764094253,-399.4042921322249,0,0,-399.42891067553245,0,0,-399.40646194166436,0,0,-399.4140848276104,0,0,-513.6239792202894,7,3
187,0,1,-405.43704599017394,0,1,0,700,0.39166620452737816,-399.5819761088339,0,0,-399.47154279757143,0,0,-429.3705023325808,2,0,-399.53187799583,0,0,-399.2293307160542,0,0
188,7,0,249.71428571428572,1,0,0,1,0.3897078735047413,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
189,10,0,-399.3002288896083,0,1,0,700,0.3877593341372176,-399.1390170735744,0,0,-399.1738441489867,0,0,-399.1007133319823,0,0,-399.43278098159027,0,0,-399.6547889119104,0,0
190,1,0,-399.2516035476005,0,1,0,700,0.3858205374665315,-398.90164397553895,0,0,-399.27008728976915,0,0,-399.1889523167065,0,0,-399.45263826868916,0,0,-399.44469588730107,0,0
191,1,0,162.59558760641477,1,0,0,112,0.38389143477919885,162.56702457357068,0,0,162.53980132301834,0,0,162.42010843790402,0,0,162.573419588354,0,0,162.8775841092268,0,0
192,0,0,-441.6241462331074,0,1,0,700,0.3819719776053028,-399.65262892527346,0,0,-534.8146032164481,9,0,-399.76614839440373,0,0,-399.58284862602034,0,0,-474.30450200339095,5,0
193,8,0,-455.83141987479473,0,1,0,700,0.3800621177172763,-399.14646305164405,0,0,-399.50532196811855,0,0,-426.526532474344,0,9,-561.4231150826477,8,14,-492.5556667972175,5,6
194,5,0,-414.5896348517216,0,1,0,700,0.37816180712868996,-474.47729553805505,0,25,-399.46931364508356,0,0,-399.5112181072734,0,0,-399.73160662524657,0,0,-399.7587403429513,0,0
195,4,0,-404.14470093533896,0,1,0,700,0.37627099809304654,-399.41447619988605,0,0,-399.3031373236731,0,0,-399.3851510847092,0,0,-423.25803395580664,0,8,-399.3627061126221,0,0
196,3,0,-539.3494749955962,0,1,0,700,0.3743896431025813,-594.5865442012494,13,0,-420.4951506573393,0,7,-522.6444618874668,3,26,-738.5365468391076,22,3,-420.4846713928169,1,2
197,1,1,-440.73879526690666,0,1,0,700,0.37251769488706843,-417.37009563581245,0,6,-438.40520335950447,2,4,-456.304849368373,0,19,-459.397468036098,4,0,-432.21635993474666,1,6
198,2,0,-623.2317684282257,0,1,0,700,0.3706551064126331,-774.4245601785957,25,0,-804.4717664978755,27,0,-429.5867308274727,2,0,-696.3132202016903,19,4,-411.3625644354933,0,4
199,10,1,-517.1266106405261,0,1,0,700,0.36880183088056995,-402.50647149612803,0,1,-432.5164322211735,2,2,-717.5034822130856,19,11,-423.5734136138472,1,3,-609.5332536583936,14,0
200,7,1,-402.5966389912471,0,1,0,700,0.3669578217261671,-399.5098697253395,0,0,-399.8019893582564,0,0,-399.7097907398378,0,0,-399.55061872995213,0,0,-414.4109264028511,1,0
201,0,1,-399.31570837873016,0,1,0,700,0.36512303261753626,-399.36169143231575,0,0,-399.1389464495602,0,0,-399.18635006498766,0,0,-399.45242628958493,0,0,-399.4391276572029,0,0
202,5,1,-454.29545923514985,0,1,0,700,0.3632974174544486,-399.81016760096526,0,0,-399.8734397359085,0,0,-597.5969047711607,11,11,-429.51442334777136,2,0,-444.6823607199435,3,0
203,11,0,-511.7110839010547,0,1,0,700,0.3614809303671764,-405.36359712434984,0,2,-570.4269684110172,1,52,-588.6243800999055,12,3,-498.6078254137458,5,8,-495.53264845625756,6,2
204,9,0,-399.96531612614586,0,1,0,700,0.3596735257153405,-399.4489252007192,0,0,-399.721702412698,0,0,-399.4482535815981,0,0,-399.08436411931785,0,0,-402.1233353163945,0,1
205,9,1,-399.40572942921096,0,1,0,700,0.3578751580867638,-399.2009069709793,0,0,-399.20119126439266,0,0,-399.51183336090634,0,0,-399.5435942090318,0,0,-399.5711213407453,0,0
206,8,1,-434.95042982212794,0,1,0,700,0.35608578229633,-399.3392519938134,0,0,-411.53528580843755,0,4,-399.4477969822413,0,0,-519.7183881826311,8,0,-444.71142614351936,3,0
207,11,1,-405.4256113720844,0,1,0,700,0.3543053533848483,-399.34453285618713,0,0,-399.6521080009294,0,0,-399.57580305376774,0,0,-426.3711659598721,0,9,-402.1844469896657,0,1
208,4,1,-432.65095293643964,0,1,0,700,0.35253382661792404,-399.65131808908654,0,0,-399.5338718149385,0,0,-459.564182903169,4,0,-399.77938921003596,0,0,-504.7260026649703,7,0
209,3,1,-408.5624885887827,0,1,0,700,0.3507711574848344,-399.43237837732573,0,0,-399.50035500583033,0,0,-399.4731904607057,0,0,-414.65038186251974,1,0,-429.7561372375318,2,0
210,2,1,-399.32473420036564,0,1,0,700,0.34901730169741024,-399.23850895597417,0,0,-399.12402302202565,0,0,-399.3243270193066,0,0,-399.36850626167484,0,0,-399.56830574284714,0,0
211,6,0,-417.4675714700627,0,1,0,700,0.3472722151889232,-414.4343542906692,1,0,-444.763685649457,3,0,-429.62864909045084,2,0,-399.40071063706785,0,0,-399.11045768266933,0,0
212,6,1,-400.90376776808154,0,1,0,700,0.3455358541129786,-399.856159059979,0,0,-399.5560028360664,0,0,-399.7759128761369,0,0,-399.6091901622492,0,0,-405.7215739059759,0,2
213,7,0,-399.34527879626893,0,1,0,700,0.3438081748424137,-398.73482689646266,0,0,-399.2854722933607,0,0,-399.40275106269473,0,0,-399.5674538731653,0,0,-399.7358898556607,0,0
214,10,0,-399.25826315042866,0,1,0,700,0.3420891339682016,-399.2380199842989,0,0,-399.05728372446663,0,0,-399.41663309998165,0,0,-399.27471858885065,0,0,-399.3046603545426,0,0
215,5,1,139.35604680879754,1,0,0,140,0.3403786882983606,140.45295144094018,0,0,140.47998988600713,0,0,140.41609358405523,0,0,140.52139273674834,0,0,134.90980639623666,0,2
216,1,0,-430.45312242691034,0,1,0,700,0.3386767948568688,-537.6923921958277,0,46,-399.79648645992415,0,0,-399.89634395606197,0,0,-399.94586227278285,0,0,-414.9345272499562,1,0
217,9,1,-46.183922358130076,1,0,0,378,0.33698341088258443,-46.43676269876647,0,0,-46.41420950513242,0,0,-46.314166105420554,0,0,-45.93501757840039,0,0,-45.81945590293142,0,0
218,4,0,-454.1099083908883,0,1,0,700,0.3352984938281715,-444.5975852906727,3,0,-601.1267321871154,12,7,-415.1763433493271,1,0,-409.2256358337744,0,3,-400.42324529355284,0,0
219,3,0,-879.37897301192,0,1,0,700,0.33362200135903064,-594.390474360151,13,0,-2454.6398732148673,137,0,-519.5318972441096,8,0,-414.286448359554,1,0,-414.046171880923,1,0
220,0,0,-412.50568021470974,0,1,0,700,0.33195389135223546,-399.3216280355612,0,0,-417.93306335103193,0,6,-444.9842782993306,3,0,-400.10025042924786,0,0,-400.18918095837785,0,0
221,1,1,-415.26013892281867,0,1,0,700,0.3302941218954743,-429.66524609038316,2,0,-399.8695776252383,0,0,-435.75641134014586,0,12,-411.5337202783004,0,4,-399.47573928002646,0,0
222,6,0,-401.92766150960045,0,1,0,700,0.32864265128599696,-411.61883833674005,0,4,-399.756649264417,0,0,-399.808308592067,0,0,-399.445013303051,0,0,-399.00949805172627,0,0
223,7,1,-403.725752333742,0,1,0,700,0.326999438029567,-405.3752154902848,0,2,-399.47029496241765,0,0,-408.48826282769716,0,3,-399.4707172565704,0,0,-405.82427113174003,0,2
224,8,0,-444.38548805986164,0,1,0,700,0.3253644408394192,-504.4999525471597,7,0,-399.3678787149175,0,0,-459.44474803385714,4,0,-429.3552267414684,2,0,-429.25963426190617,0,10
225,9,0,-411.3038175449054,0,1,0,700,0.3237376186352221,-399.0602414550449,0,0,-399.063640550495,0,0,-399.20562027015336,0,0,-399.3719279955504,0,0,-459.81765745328374,4,0
226,0,1,-399.6357395613321,0,1,0,700,0.322118930542046,-399.68738783535883,0,0,-399.6586931641834,0,0,-399.62226025351566,0,0,-399.56823123391354,0,0,-399.6421253196919,0,0
227,3,1,-399.2406291382006,0,1,0,700,0.32050833588933575,-399.1713462081216,0,0,-399.3566690481714,0,0,-399.29525247436965,0,0,-399.31849295306745,0,0,-399.06138500727604,0,0
228,6,1,-405.6308451726732,0,1,0,700,0.31890579420988907,-399.40733435696006,0,0,-399.558593127557,0,0,-399.5603771179028,0,0,-429.58471873141747,2,0,-400.0432025295261,0,0
229,5,0,-426.41791482931984,0,1,0,700,0.3173112652388396,-414.4833907982173,1,0,-459.779661779013,4,0,-459.42815851462973,4,0,-399.42780707894514,0,0,-398.9705559757965,0,0
230,4,1,-431.6175769580109,0,1,0,700,0.3157247089126454,-399.22048213480355,0,0,-399.09686885254536,0,0,-398.99241369969866,0,0,-447.2712828439956,0,16,-513.5068372590113,0,38
231,11,0,-422.2819289860837,0,1,0,700,0.3141460853680822,-447.55428667047255,3,1,-444.68960019778524,0,15,-402.66523643912507,0,1,-408.4156000296415,0,3,-408.0849215933926,0,3
232,8,1,-399.3374162820352,0,1,0,700,0.3125753549412418,-399.39379236439294,0,0,-399.3678384466865,0,0,-399.1721427934779,0,0,-399.36116969721763,0,0,-399.3921381084004,0,0
233,2,0,-462.2440743988613,0,1,0,700,0.31101247816653554,-474.2590275177687,5,0,-504.156288076354,0,35,-456.45274960292943,0,19,-399.25058065566014,0,0,-477.1017261415914,0,26
234,2,1,-399.4418703097554,0,1,0,700,0.30945741577570285,-399.17840743262644,0,0,-399.0803997358029,0,0,-399.3514967436561,0,0,-399.6624271038098,0,0,-399.9366205328802,0,0
235,10,1,-455.8531651396258,0,1,0,700,0.3079101286968243,-402.64838677627085,0,1,-444.54866261819626,3,0,-399.3969866102798,0,0,-519.2542997468557,8,0,-513.4174899465271,2,28
236,11,1,-399.48804258595163,0,1,0,700,0.3063705780533402,-399.35159047775534,0,0,-399.51067711170384,0,0,-399.5188796279576,0,0,-399.5240653358976,0,0,-399.5350003764457,0,0
237,7,0,-399.42891299733515,0,1,0,700,0.30483872516307353,-399.40900177526834,0,0,-399.3878223077067,0,0,-399.3777808252593,0,0,-399.3922074097395,0,0,-399.5777526687025,0,0
238,10,0,-399.4296749730674,0,1,0,700,0.3033145315372582,-399.4132753245238,0,0,-399.59547012141024,0,0,-399.3381773579554,0,0,-399.5727264197871,0,0,-399.2287256416607,0,0
239,9,0,189.23798715861315,1,0,0,78,0.3017979588795719,189.2786525652277,0,0,189.2341378606905,0,0,189.2348402050059,0,0,189.2120049970861,0,0,189.23030016505547,0,0
240,5,1,-426.9984928073107,0,1,0,700,0.30028896908517405,-399.42941139280725,0,0,-405.5805647867225,0,2,-459.4145631408895,0,20,-447.49190167497744,2,6,-423.0760230411556,1,3
241,9,1,-132.71398040326525,1,0,0,488,0.2987875242397482,-132.08880340581587,0,0,-132.46188204815954,0,0,-132.9598651412991,0,0,-132.99916792665584,0,0,-133.0601834943948,0,0
242,1,0,-402.46206708897205,0,1,0,700,0.29729358661854943,-399.33265339354557,0,0,-399.5677449267243,0,0,-399.4468997254399,0,0,-399.4083772179096,0,0,-414.55466018124173,1,0
243,6,0,-423.5894140588404,0,1,0,700,0.29580711868545667,-399.59986559373345,0,0,-399.6574191801941,0,0,-399.61489442210683,0,0,-519.5787122163467,8,0,-399.4961788818208,0,0
244,3,0,-402.7044079685931,0,1,0,700,0.2943280830920294,-399.42164962819436,0,0,-399.6491003940142,0,0,-414.7600603541544,1,0,-399.8516406511335,0,0,-399.839588815467,0,0
245,4,0,-426.2785981290777,0,1,0,700,0.29285644267656924,-402.71375037557533,0,1,-411.7383487667954,0,4,-399.91625062593386,0,0,-474.91909843631964,5,0,-442.1055424407624,0,14
246,2,0,-418.10749407978045,0,1,0,700,0.2913921604631864,-414.7303549672577,1,0,-432.71528356496134,1,6,-444.573722009741,0,15,-399.2873677648575,0,0,-399.2307420920832,0,0
247,0,0,-431.7902028031607,0,1,0,700,0.28993519966087045,-398.9955327292056,0,0,-399.2714642448466,0,0,-399.45160037653216,0,0,-555.6177213386093,0,52,-405.6146953266106,0,2
248,5,0,-427.773718094004,0,1,0,700,0.2884855236625661,-414.4274961407906,1,0,-456.7157004974887,3,4,-459.71319774409636,4,0,-399.6072519015388,0,0,-408.4049441861056,0,3
249,8,0,-399.49057593944735,0,1,0,700,0.28704309604425327,-399.34066812749325,0,0,-399.423971658598,0,0,-399.4857749718289,0,0,-399.5285597097836,0,0,-399.67390522953343,0,0
250,7,1,-399.21054681692186,0,1,0,700,0.285607880564032,-399.00680300323677,0,0,-399.19911388776245,0,0,-399.3330084086631,0,0,-399.2603330890244,0,0,-399.25347569592225,0,0
251,6,1,-399.65540449811664,0,1,0,700,0.28417984116121187,-399.5375985738976,0,0,-399.6590811333585,0,0,-399.65341679481753,0,0,-399.6840026759618,0,0,-399.7429233125447,0,0
252,3,1,-417.5231770761713,0,1,0,700,0.2827589419554058,-399.30601808282586,0,0,-399.3423994926352,0,0,-399.4867718534645,0,0,-459.74522845325276,4,0,-429.7354674986792,2,0
253,0,1,-402.7276965266596,0,1,0,700,0.28134514724562876,-405.69380691304,0,2,-399.6820055373106,0,0,-399.7059566481138,0,0,-399.6887119759559,0,0,-408.8680015588776,0,3
254,4,1,-440.7476664030059,0,1,0,700,0.2799384215094006,-399.4782929148879,0,0,-486.47703487585005,3,14,-414.5143895922862,1,0,-414.29410102234743,1,0,-488.974513609656,6,0
255,1,1,-487.16754137067244,0,1,0,700,0.27853872940185365,-423.36503718863736,0,8,-459.6002879837103,4,0,-402.5189234011724,0,1,-411.7426586796639,0,4,-738.6107996001778,22,3
256,2,1,-401.44256610315307,0,1,0,700,0.27714603575484437,-398.9574391909688,0,0,-399.15996534212405,0,0,-399.1243366174975,0,0,-399.22924650340013,0,0,-410.74184286177456,0,4
257,11,0,-553.7492366027609,0,1,0,700,0.2757603055760701,-576.366839946667,10,9,-699.5369750030306,18,10,-531.6458923709207,6,14,-546.6215257827262,8,9,-414.57494991046303,0,5
