episode,worker_id,env_idx,reward,success,timeout,collisions,steps,salp0_reward,salp1_reward,salp2_reward,salp3_reward,salp4_reward,salp0_collisions,salp1_collisions,salp2_collisions,salp3_collisions,salp4_collisions,salp0_wall_hits,salp1_wall_hits,salp2_wall_hits,salp3_wall_hits,salp4_wall_hits
150,2,3,-941.8395291924463,0,1,0,700,-402.8565208017826,0,1,-364.9397200644016,0,5,-710.1043936312199,0,120,-959.1884058117867,0,203,-2072.1086056530476,0,575
151,3,3,-529.2198211669918,0,1,0,700,-426.6949985921383,0,9,-349.5724866390228,0,0,-418.69998773932457,4,3,-505.59034115076065,0,52,-745.5412917137146,0,133
152,7,3,216.89617336392402,1,0,0,42,214.21520668268204,0,1,-20.763401925563812,0,0,-20.664769411087036,0,0,-20.2631796002388,0,0,-20.042988926172256,0,0
153,0,3,-631.0458660066123,0,1,0,700,-398.76953196525574,0,0,-979.0630859434605,42,0,-474.8842079937458,8,2,-516.6390097439289,0,56,-585.873494386673,0,79
154,7,2,-197.30276492238045,1,0,0,567,-196.33141455054283,0,1,-281.3476374447346,0,0,-296.93858873844147,1,0,-281.94249227643013,0,0,-281.95369160175323,0,0
155,0,0,-981.0600625693801,0,1,0,700,-398.6240037381649,0,0,-348.76760333776474,0,0,-1414.1502323746681,71,0,-2044.2585450708866,113,0,-499.49992832541466,10,0
156,6,1,-398.68037071228025,0,1,0,700,-398.6657598912716,0,0,-348.67797043919563,0,0,-348.91318395733833,0,0,-348.6145229935646,0,0,-348.5304162800312,0,0
157,7,0,-398.09563041925435,0,1,0,700,-398.05376106500626,0,0,-348.4380536079407,0,0,-348.2573303580284,0,0,-347.99327886104584,0,0,-347.73572820425034,0,0
158,1,3,-599.175217849016,0,1,0,700,-424.833034068346,0,9,-351.32761746644974,0,1,-348.83332097530365,0,0,-658.3057779371738,0,103,-1012.5763387978077,1,216
159,4,2,-208.62566911578165,1,0,0,532,-288.44008553028107,0,41,-263.17338901758194,0,0,-322.919288367033,4,0,-292.51297760009766,0,10,-268.08260506391525,0,2
160,6,1,174.47020332813264,1,0,0,98,174.6027721464634,0,0,-47.415693402290344,0,0,-47.66314414143562,0,0,-47.613476514816284,0,0,-47.559441447257996,0,0
161,2,2,-399.04045792222,0,1,0,700,-398.67902332544327,0,0,-348.6945968568325,0,0,-349.03140383958817,0,0,-349.4186845421791,0,0,-349.3785810470581,0,0
162,5,3,-3313.1757848501197,0,1,2,700,-6984.114578992128,440,0,-7474.254213243723,476,0,-1129.065804630518,52,0,-429.8740085065365,0,27,-348.570318877697,0,0
163,2,2,211.91986887540136,1,0,0,50,212.1461183854512,0,0,-23.987888157367706,0,0,-23.77652245759964,0,0,-24.005488395690918,0,0,-23.63401785492897,0,0
164,5,3,225.9194997566087,1,0,0,30,227.0541915552957,0,0,-14.384157687425613,0,0,-14.39910700917244,0,0,-14.229339390993118,0,0,-20.158374398946762,0,2
165,2,1,-535.7218752443792,0,1,0,700,-397.70444136857986,0,0,-347.58943170309067,0,0,-497.5446529984474,10,0,-887.9696279466152,35,5,-347.80122220516205,0,0
166,0,2,-438.00610057711623,0,1,0,700,-587.8751299679279,0,63,-349.13864666223526,0,0,-349.7491670846939,0,0,-350.0911926627159,0,0,-353.17636650800705,0,1
167,0,2,231.08339149696488,1,0,0,25,231.1647548888411,0,0,-11.634288728237152,0,0,-11.794385850429535,0,0,-11.863134682178497,0,0,-11.884559571743011,0,0
168,1,2,-122.55886732765609,1,0,0,352,-345.0160689992564,0,107,-173.6962769329548,0,0,-257.63175868988037,0,28,-260.6895269751549,5,4,-173.4749907553196,0,0
169,0,2,202.90391527329174,1,0,0,62,203.33973624025074,0,0,-29.18822333216667,0,0,-29.344100922346115,0,0,-29.682300060987473,0,0,-29.748392701148987,0,0
170,3,0,-816.4771796166905,0,1,0,700,-399.515174895525,0,0,-349.5421633422375,0,0,-1855.60677587986,97,17,-919.4546360075474,33,25,-358.26714795827866,0,3
171,3,2,-463.2971851944915,1,0,0,399,-1966.4914177060127,127,0,-197.46849170327187,0,0,-197.20061945915222,0,0,-197.3602224290371,0,0,-301.9651746749878,7,0
172,2,0,-399.1958518207074,0,1,0,700,-398.33874639868736,0,0,-348.7432001233101,0,0,-349.35708010196686,0,0,-349.7063931822777,0,0,-349.8338392972946,0,0
173,4,3,-428.2681551575666,0,1,0,700,-448.96081867814064,0,17,-348.2318113744259,0,0,-378.13437220454216,0,10,-405.36428767442703,0,19,-360.64948585629463,0,4
174,0,1,-398.83946452736905,0,1,0,700,-398.3037142455578,0,0,-348.4973629117012,0,0,-348.96244952082634,0,0,-349.0136551260948,0,0,-349.4201408326626,0,0
175,0,1,244.22261772240913,1,0,0,8,244.24429078187262,0,0,-3.457224488258362,0,0,-3.5478403568267822,0,0,-3.5095483660697937,0,0,-3.473731815814972,0,0
176,6,0,-513.2040231227872,0,1,1,700,-398.17535677552223,0,0,-347.98180040717125,0,0,-452.8341456055641,7,0,-816.1592304706573,31,6,-350.86958235502243,0,1
177,1,0,-220.7943306173594,1,0,0,550,-178.34924108641488,0,0,-271.39588379859924,0,0,-283.6197654902935,0,4,-469.98873764276505,0,66,-272.0465964972973,0,0
178,6,1,-43.55728710464069,1,0,0,376,-43.38813530973027,0,0,-186.07776373624802,0,0,-186.20250007510185,0,0,-186.209636926651,0,0,-186.1941137611866,0,0
179,5,0,-210.09315144675114,1,0,0,571,-265.2290880169187,0,23,-283.15610858798027,0,0,-283.1804645359516,0,0,-283.1532062590122,0,0,-283.1754612624645,0,0
180,1,3,-159.30724464654895,1,0,0,427,-259.3641775548458,0,59,-306.2765916585922,0,32,-213.47314912080765,0,1,-318.79913330078125,0,36,-210.6231715977192,0,0
181,5,2,-397.1299535870553,0,1,0,700,-396.7353786230087,0,0,-346.72136452794075,0,0,-346.5920386314392,0,1,-346.39192432165146,0,0,-349.2090618312359,0,1
182,7,2,-1932.4998407210626,1,0,0,599,-762.1375853504453,36,1,-2097.8543030917645,120,0,-4408.035572171211,274,0,-2412.658595174551,141,0,-297.24171924591064,0,0
183,0,2,55.99845753908153,1,0,0,238,67.12576073408124,0,0,-142.32791748642921,0,9,-139.83352905511856,0,8,-116.43747401237488,0,0,-116.53455248475075,0,0
184,4,0,-739.8948987483972,0,1,0,700,-398.9617141187191,0,0,-348.86970099806786,0,0,-348.82604092359543,0,0,-835.1969105005264,29,17,-1567.6201272010803,74,36
185,4,1,-666.0651052176955,0,1,0,700,-398.61157417297363,0,0,-498.86785650253296,10,0,-1488.9549171328545,76,0,-349.2088065445423,0,0,-394.6823717355728,3,0
186,1,1,-725.5202552974224,0,1,0,700,-1026.919114947319,0,209,-350.08876436948776,0,0,-863.4601473510265,0,171,-350.49134892225266,0,0,-836.6419008970261,0,162
187,7,1,-407.9905240476131,0,1,0,700,-398.53780767321587,0,0,-351.4302704632282,0,1,-393.31037151813507,3,0,-348.19813084602356,0,0,-348.476039737463,0,0
188,6,2,-538.7803418099879,0,1,0,700,-399.0001859366894,0,0,-349.191966176033,0,0,-364.63744282722473,0,5,-887.034879475832,0,179,-494.037234634161,0,48
189,6,3,-398.5246583104135,0,1,0,700,-397.76242503523827,0,0,-348.3019555211067,0,0,-348.81309965252876,0,0,-348.8146232664585,0,0,-348.93118807673454,0,0
190,3,1,-274.0282370141577,1,0,0,659,-264.30140756283487,0,0,-326.5401632785797,0,0,-350.9110816717148,1,3,-348.1128514409065,0,7,-327.1328239738941,0,0
191,5,1,-537.3259088993075,0,1,0,700,-397.9858347475529,0,0,-347.94886672496796,0,0,-993.0077909529209,43,0,-363.06669557094574,0,5,-384.6203565001488,0,13
192,3,0,4.609827474185408,1,0,0,284,-84.24827969925744,0,38,-139.15491220355034,0,0,-139.7117232978344,0,0,-140.1467536687851,0,0,-149.11776518821716,0,3
193,2,3,-417.0675101876258,0,1,0,700,-400.60657876729965,0,0,-350.4409153163433,0,0,-356.4959432184696,0,2,-380.1564121246338,0,10,-397.63770151138306,0,16
194,3,3,-494.20047813653935,0,1,0,700,-700.2251578569412,0,101,-362.4245819747448,0,5,-497.6096706688404,10,0,-347.8616322875023,0,0,-362.8813478946686,0,5
195,7,3,-678.585127300024,0,1,0,700,-1107.49245095253,0,236,-349.6154511272907,0,0,-700.6048866808414,5,92,-352.5913570523262,0,1,-682.6214906871319,0,111
196,0,3,-401.7837821185592,0,1,0,700,-398.255036264658,0,0,-348.6075191795826,0,0,-363.6597317159176,1,0,-349.0045558810234,0,0,-349.39206755161285,0,0
197,0,0,-475.7906462132931,0,1,0,700,-441.69379779696465,0,14,-349.6590312421322,0,0,-400.5796480178833,0,17,-586.655033826828,0,79,-400.36572018265724,0,17
198,3,1,175.88366585203582,1,0,0,96,176.46337405272894,0,0,-46.21178677678108,0,0,-46.11759766936302,0,0,-46.08005630970001,0,0,-48.92131832242012,0,1
199,3,1,235.17073226400785,1,0,0,19,235.72014105745725,0,0,-8.79839888215065,0,0,-8.671048611402512,0,0,-8.800881057977676,0,0,-11.881865471601486,0,1
200,7,0,-412.3123415648937,0,1,0,700,-445.97618117928505,0,16,-348.3843881189823,0,0,-366.7214644551277,0,6,-348.8680359721184,0,0,-351.61163809895515,0,1
201,6,3,141.22951864004136,1,0,0,140,141.79502034187317,0,0,-68.71299368143082,0,0,-68.82099875807762,0,0,-69.11133641004562,0,0,-69.00209829211235,0,0
202,4,2,-567.4207827806475,0,1,0,700,-397.06461104750633,0,0,-346.78227174282074,0,0,-1201.4477780163288,57,0,-346.0160000026226,0,0,-345.7932530939579,0,0
203,3,1,221.41047706263404,1,0,0,38,221.6391766156469,0,0,-17.680143386125565,0,0,-17.73663181066513,0,0,-18.039730429649353,0,0,-17.701714247465134,0,0
204,3,1,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
205,0,1,-49.04464555127302,1,0,0,374,-41.7468900297369,0,0,-185.42404532432556,0,0,-185.78561693429947,0,0,-215.95908471941948,0,10,-188.87901932001114,0,1
206,7,2,30.626942892585475,1,0,0,282,30.869431640420657,0,0,-138.62618678808212,0,0,-138.80527818202972,0,0,-139.0111318230629,0,0,-139.0064060986042,0,0
207,1,3,-152.40184470415096,1,0,0,364,-35.28747475147247,0,1,-376.36062330007553,12,6,-523.6922042667866,16,35,-181.5047200024128,0,1,-229.1642012000084,0,17
208,4,2,180.02229937314985,1,0,0,91,181.22733134031296,0,0,-43.27971765398979,0,0,-43.54902493953705,0,0,-43.50067809224129,0,0,-46.78641378879547,0,1
209,2,3,63.91376418641627,1,0,0,212,19.145570840154363,0,22,-104.28686046600342,0,0,-143.31947779655457,0,13,-104.84317165613174,0,0,-104.8415257036686,0,0
210,3,1,164.1344593695232,1,0,0,111,163.90571268115724,0,0,-54.1037922501564,0,0,-54.19612830877304,0,0,-54.223178684711456,0,0,-53.85317373275757,0,0
211,5,2,-193.7977031818457,1,0,1,372,-232.84094114814485,0,64,-310.513142824173,0,42,-331.5484685897827,5,29,-349.5576074719429,11,0,-319.3854987323284,9,0
212,2,2,-439.402560865879,0,1,0,700,-404.76958376169205,0,2,-348.8316002190113,0,0,-390.93965768814087,0,14,-352.5554860830307,0,1,-499.91647657752037,0,50
213,5,3,-399.1291865766052,0,1,0,700,-398.81267562508583,0,0,-348.9506380558014,0,0,-349.1803003549576,0,0,-349.3009675145149,0,0,-349.4013513326645,0,0
214,2,2,240.33938561592782,1,0,0,13,240.45897911701883,0,0,-5.976723909378052,0,0,-6.068520486354828,0,0,-5.942787319421768,0,0,-5.916876465082169,0,0
215,2,1,-491.3387568652634,0,1,0,700,-518.2791126072407,8,0,-558.5348561704159,14,0,-348.4723334014416,0,0,-348.37349849939346,0,0,-483.03398364782333,9,0
216,2,2,237.25074227707725,1,0,0,17,237.27805797117097,0,0,-8.097149670124054,0,0,-7.831775665283203,0,0,-7.844934523105621,0,0,-7.821915298700333,0,0
217,5,3,212.86334648132325,1,0,0,49,213.103678971529,0,0,-23.066665321588516,0,0,-22.99191489815712,0,0,-23.43665423989296,0,0,-23.2917121052742,0,0
218,4,2,167.74813591326983,1,0,0,106,163.44201098169597,0,2,-50.489919900894165,0,0,-50.946671932935715,0,0,-50.94127944111824,0,0,-51.18060299754143,0,0
219,5,3,227.87461690391814,1,0,0,29,228.2741691001824,0,0,-13.535627782344818,0,0,-13.875431656837463,0,0,-14.139861524105072,0,0,-14.20730647444725,0,0
220,2,0,-255.51966507349687,1,0,0,645,-254.8917086294719,0,0,-321.15624156594276,0,0,-321.3590259253979,0,0,-321.5301644206047,0,0,-321.5183276832104,0,0
221,2,0,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
222,1,2,-838.5343550920484,0,1,0,700,-1737.9461666941643,74,78,-367.94964307546616,1,2,-790.9147817194462,0,148,-743.0942793488503,0,132,-352.76690462231636,0,2
223,3,2,-457.0802235901359,0,1,0,700,-592.2676781415939,0,65,-347.3531206548214,0,0,-398.69455778598785,0,17,-398.9974300265312,0,17,-348.08833134174347,0,0
224,4,3,-398.180263531208,0,1,0,700,-397.96993538737297,0,0,-348.05321273207664,0,0,-348.2942175269127,0,0,-348.2790578007698,0,0,-348.3048942089081,0,0
225,2,0,195.25656662072456,1,0,0,71,195.9475444683007,0,0,-34.16081240773201,0,0,-34.581704407930374,0,0,-34.91230368614197,0,0,-34.86703372001648,0,0
226,6,2,-115.15646854894501,1,0,0,466,-115.0479453589235,0,0,-231.90776723623276,0,0,-232.19414588809013,0,0,-232.27790313959122,0,0,-231.7831525504589,0,0
227,6,0,-659.9919855177401,0,1,0,700,-398.4473393559456,0,0,-348.8691636621952,0,0,-753.9391669929028,27,0,-754.2894030511379,27,0,-844.4148545265198,33,0
228,1,0,-658.5887680828574,0,1,0,700,-1433.4011151492596,0,345,-351.40541768074036,0,1,-610.0080595910549,0,87,-349.0569808483124,0,0,-349.07226714491844,0,0
229,6,1,-398.77168836593637,0,1,0,700,-398.1263416707516,0,0,-348.25727635622025,0,0,-348.6855221390724,0,0,-349.2277025282383,0,0,-349.56159913539886,0,0
230,5,0,-421.83824951648694,0,1,0,700,-516.8384020328522,0,40,-347.14238196611404,0,0,-347.3400158584118,0,0,-347.3765607178211,0,0,-350.4938870072365,0,1
231,1,0,182.03611395188742,1,0,0,89,182.14266246982984,0,0,-42.43582400679588,0,0,-42.49223208427429,0,0,-42.60665845870972,0,0,-42.71309244632721,0,0
232,0,2,-621.7771390438083,0,1,0,700,-1248.5161164700985,0,283,-460.36364114284515,0,37,-502.31587421894073,0,52,-349.0793226659298,0,0,-348.61074072122574,0,0
233,7,0,-175.04797921861933,1,0,0,545,-175.1166737803391,0,0,-269.343347042799,0,0,-269.2640970945358,0,0,-269.13352996110916,0,0,-269.5251053571701,0,0
234,4,0,-421.0649251043799,0,1,0,700,-398.85117405653,0,0,-349.16031470894814,0,0,-424.7611055672169,5,0,-379.7799301445484,2,0,-352.77210104465485,0,1
235,1,1,-577.3308569490911,0,1,0,700,-404.1407988369465,0,2,-348.52100852131844,0,0,-1218.441731095314,58,0,-348.8013230264187,0,0,-366.74942326545715,0,6
236,4,1,-510.053608542681,0,1,0,700,-398.6472715437412,0,0,-348.8179986178875,0,0,-453.956771671772,7,0,-799.4224772453308,30,0,-349.42352363467216,0,0
237,7,1,-591.2450440764432,0,1,0,700,-1118.737780302763,0,240,-348.99607786536217,0,0,-348.99804094433784,0,0,-349.5845080912113,0,0,-589.9088131785393,0,80
238,5,1,-571.9659228861326,0,1,0,700,-398.7276998460293,0,0,-348.92383483052254,0,0,-889.2060249149799,36,0,-664.1946108043194,21,0,-358.77744403481483,0,3
239,3,0,-399.02080227732637,0,1,0,700,-398.771571546793,0,0,-348.90585097670555,0,0,-349.0911487340927,0,0,-349.16934499144554,0,0,-349.16609513759613,0,0
240,3,3,-558.9887826204296,0,1,0,700,-1194.3304801285267,53,0,-349.5641275346279,0,0,-352.6292437314987,0,1,-349.45180627703667,0,0,-348.96825543046,0,0
241,7,3,-471.7359114408495,0,1,0,700,-421.1763979792595,1,3,-359.2312456071377,0,4,-608.2232457101345,0,88,-407.3896172940731,4,0,-362.65905061364174,1,0
242,0,3,-398.99978323578864,0,1,0,700,-398.67695727944374,0,0,-348.7480952143669,0,0,-348.96110904216766,0,0,-349.23153844475746,0,0,-349.38121619820595,0,0
243,5,0,107.23170282414979,1,0,0,184,108.08914151362009,0,0,-89.86440429091454,0,0,-90.23882412910461,0,0,-90.7051609158516,0,0,-90.83652377128601,0,0
244,0,0,-643.1308810174464,0,1,0,700,-893.2277494966984,1,160,-516.8047289252281,0,56,-739.1183812320232,26,0,-373.2365437448025,0,8,-493.2670016884804,6,18
245,7,3,188.8053060250623,1,0,0,79,189.1771319764001,0,0,-38.7588315308094,0,0,-38.646161794662476,0,0,-38.93495753407478,0,0,-38.52493670582771,0,0
246,3,2,-223.73067126529597,1,0,0,396,-333.7462717379842,16,12,-296.4130309820175,0,34,-446.4339022040367,0,84,-395.36911207437515,0,67,-194.11961075663567,0,0
247,6,3,-515.4297000169753,0,1,0,700,-505.0192237496376,1,31,-482.17033821344376,9,0,-434.215331107378,0,29,-608.3286505639553,0,87,-347.41495645046234,0,0
248,0,1,-398.08532169461245,0,1,0,700,-397.72506392002106,0,0,-347.9228413403034,0,0,-348.0626127719879,0,0,-348.43379414081573,0,0,-348.2822962999344,0,0
249,0,3,158.2147801390716,1,0,0,118,158.79401020918573,0,0,-58.04032528400421,0,0,-58.02256363630295,0,0,-58.49161061644554,0,0,-58.308467119932175,0,0
250,5,0,123.33669654982435,1,0,0,122,156.57300049918038,0,0,-193.60668393969536,9,0,-88.76941925287247,2,0,-59.119904309511185,0,0,-58.96493881940842,0,0
251,5,2,-355.12481134193285,1,0,0,613,-429.6295795823846,0,67,-519.8090176582336,0,72,-517.314856171608,0,71,-304.2292046546936,0,0,-304.06997007131577,0,0
252,5,1,103.07388480816569,1,0,0,188,103.82331274662698,0,0,-92.96372625231743,0,0,-93.40612211823463,0,0,-93.64215487241745,0,0,-93.58474260568619,0,0
253,7,2,-401.6341283440588,0,1,0,700,-412.434479534626,0,5,-347.04422917962074,0,0,-355.7538295388222,0,3,-346.4783772826195,0,0,-346.45972618460655,0,0
254,1,3,-712.7605965256685,0,1,0,700,-460.120852380991,3,6,-446.61619901657104,0,33,-1152.0238963067532,0,268,-459.120924025774,0,37,-845.9211108982563,33,1
255,2,3,-781.8806623220448,0,1,0,700,-722.8638042807579,0,108,-351.8706388771534,0,1,-694.1436650156975,0,116,-1588.2250562608242,0,414,-352.3001471757889,0,1
256,3,1,-399.1109724462032,0,1,0,700,-398.74308574199677,0,0,-348.892993748188,0,0,-348.95109847187996,0,0,-349.48395240306854,0,0,-349.4837318658829,0,0
257,5,1,180.91691043291772,1,0,0,90,180.7770790031978,0,0,-43.39851775765419,0,0,-43.25350823998451,0,0,-43.45343774557114,0,0,-43.229920238256454,0,0
258,2,1,-502.2764350056648,0,1,0,700,-505.5881842672825,0,36,-440.5287467241287,0,31,-587.4639553427696,0,80,-359.0958568453789,0,4,-418.7054318487644,0,24
259,7,2,190.969797539711,1,0,0,77,191.86859837174416,0,0,-36.46514043211937,0,0,-36.50857192277908,0,0,-36.46451970934868,0,0,-39.58137860894203,0,1
260,2,2,-399.32826440334304,0,1,0,700,-399.56518307328224,0,0,-349.41111651062965,0,0,-349.49653911590576,0,0,-349.09577041864395,0,0,-349.0727128982544,0,0
261,2,3,196.21687129225052,1,0,0,71,196.1479333468846,0,0,-33.550901502370834,0,0,-33.31846323609352,0,0,-33.525787860155106,0,0,-33.5255671441555,0,0
262,2,2,231.8895426894937,1,0,0,24,232.0258509005819,0,0,-11.252868056297302,0,0,-11.579127877950668,0,0,-11.334766745567322,0,0,-10.982803344726562,0,0
263,4,2,-516.6979095041756,0,1,0,700,-491.9229416549206,3,16,-813.9588722288609,0,155,-349.2202098965645,0,0,-376.18940338492393,0,9,-352.1981203556061,0,1
264,5,3,-397.9938318073749,0,1,0,700,-397.61898079514503,0,0,-347.93796867132187,0,0,-348.0804927647114,0,0,-348.0902406871319,0,0,-348.2414761185646,0,0
265,0,0,-368.2389413842131,1,0,0,307,-77.98387522782599,6,0,-978.2353242635727,53,11,-501.16056540608406,21,12,-315.04151344299316,11,0,-617.9162857234478,31,1
266,4,3,-278.5312725578034,1,0,0,633,-244.18434216720715,0,0,-340.482235789299,0,9,-457.5566160976887,3,33,-313.48905646800995,0,0,-313.5155408382416,0,0
267,1,2,-1607.230817925931,0,1,0,700,-494.907056003809,0,32,-1294.2262228131294,63,0,-5284.4727319180965,329,0,-409.6457008123398,4,0,-352.9023780822754,0,1
268,4,2,198.74999953338076,1,0,0,68,199.34129196831157,0,0,-31.67076137661934,0,0,-32.03005963563919,0,0,-32.048644095659256,0,0,-32.12754347920418,0,0
269,2,0,-400.58029932379685,0,1,0,700,-398.4926599562168,0,0,-348.6364208459854,0,0,-348.62075674533844,0,0,-349.09158581495285,0,0,-358.0600732564926,0,3
270,6,2,-735.7866722166536,0,1,0,700,-767.2364661097527,17,38,-348.7861795723438,0,0,-349.31573390960693,0,0,-997.8178707957268,0,216,-1015.7771106958389,0,222
271,5,3,27.659112501995793,1,0,0,127,16.887242300169788,0,45,-64.8963411450386,0,1,-272.3533218204975,14,0,-332.9311109781265,18,0,-63.2680487036705,0,0
272,5,3,223.51525098085403,1,0,0,35,223.93315291404724,0,0,-16.35094851255417,0,0,-16.716995269060135,0,0,-16.690585523843765,0,0,-16.598368704319,0,0
273,6,0,-472.79934772253046,0,1,0,700,-420.7947656214237,0,7,-349.81425473093987,0,0,-449.3214908838272,5,8,-593.5105361640453,11,27,-350.5556912124157,0,0
274,4,2,151.3104421930654,1,0,0,128,151.8136224108083,0,0,-61.646703362464905,0,0,-61.522991985082626,0,0,-61.279929518699646,0,0,-64.52607229351997,0,1
275,4,3,98.4272195356233,1,0,0,184,106.22140878013201,0,0,-91.35292363166809,0,0,-94.31990313529968,0,1,-121.33252373337746,0,10,-96.79424631595612,0,2
276,6,1,-420.89758323431096,0,1,0,700,-503.1676532626152,7,0,-348.02312010526657,0,0,-347.9335319697857,0,0,-354.17935183644295,0,2,-351.18425899744034,0,1
277,1,0,-579.3289359748363,0,1,0,700,-821.5684928894043,0,141,-348.5635139644146,0,0,-534.7690887153149,0,62,-642.8539309203625,0,98,-348.8896533846855,0,0
278,0,2,-440.619263869524,0,1,0,700,-603.6608641445637,0,68,-349.96209901571274,0,0,-350.06709119677544,0,0,-349.9471662044525,0,0,-349.45909878611565,0,0
279,7,0,-398.5115309774876,0,1,0,700,-398.2231906056404,0,0,-348.2122242152691,0,0,-348.3394333720207,0,0,-348.8991292119026,0,0,-348.883677482605,0,0
280,7,0,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
281,5,3,140.69413927367756,1,0,0,142,140.69603889754842,0,0,-68.688560962677,0,0,-68.63694849610329,0,0,-68.94744956493378,0,0,-68.66666921973228,0,0
282,7,0,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
283,1,1,-422.983183022908,1,0,2,676,-279.1051705862795,0,0,-485.98067101836205,10,0,-515.8745507895947,13,0,-725.7736083865166,27,0,-335.6104857623577,0,0
284,0,3,-747.2521574650485,1,0,0,528,-165.34895946724075,0,1,-285.55628764629364,0,8,-306.3718094229698,3,0,-1056.2769857943058,53,0,-2319.2781735658646,137,1
285,4,0,-399.0802350103856,0,1,0,700,-398.77613788843155,0,0,-349.0275820195675,0,0,-349.4270108640194,0,0,-349.2293103337288,0,0,-348.94113394618034,0,0
286,4,1,-572.6956462562079,0,1,0,700,-398.4659004807472,0,0,-348.55589136481285,0,0,-1008.5360834598541,44,0,-348.94653218984604,0,0,-558.9738237857819,14,0
287,7,1,-399.2872435510163,0,1,0,700,-398.5942450463772,0,0,-349.1836633682251,0,0,-349.17036059498787,0,0,-349.75503420829773,0,0,-349.7329145371914,0,0
