episode,worker_id,env_idx,reward,success,timeout,collisions,steps,salp0_reward,salp1_reward,salp2_reward,salp3_reward,salp4_reward,salp0_collisions,salp1_collisions,salp2_collisions,salp3_collisions,salp4_collisions,salp0_wall_hits,salp1_wall_hits,salp2_wall_hits,salp3_wall_hits,salp4_wall_hits
7814,10,0,-56.36331599610202,1,0,0,354,-26.44202954428536,0,0,-175.45599302649498,0,0,-175.23014315962791,0,0,-325.1303756535053,0,50,-174.98661002516747,0,0
7815,1,0,-31.499816942215034,1,0,0,357,-31.796329736709595,0,1,-176.72101292014122,0,0,-183.0371391773224,0,2,-180.37241777777672,0,1,-177.5721850991249,0,0
7816,0,1,-44.55077399270871,1,0,0,361,-40.90730727570397,0,3,-196.8380962908268,0,6,-179.3570026755333,0,0,-179.89721950888634,0,0,-213.18281564116478,0,11
7817,10,1,-40.96635266457278,1,0,0,365,-34.292993175131926,0,0,-180.17455607652664,0,0,-180.54936036467552,0,0,-181.06642562150955,0,0,-211.60557094216347,0,10
7818,5,0,-45.37409669245989,1,0,0,370,-38.836225760834566,0,0,-182.90070328116417,0,0,-183.09642213582993,0,0,-213.30366525053978,0,10,-185.87632417678833,0,1
7819,10,1,232.38988795876503,1,0,0,21,231.20847469568253,0,1,-9.783234864473343,0,0,-12.837500631809235,0,1,-9.88827034831047,0,0,-12.750029057264328,0,1
7820,3,1,-109.64060383013316,1,0,0,397,-163.3539648609502,7,0,-194.87985092401505,0,0,-195.03305330872536,0,0,-195.56458926200867,0,0,-345.65727508068085,10,0
7821,5,0,203.3572302860873,1,0,0,61,203.64150003024508,0,0,-28.780263662338257,0,0,-28.596824496984482,0,0,-28.50724968314171,0,0,-31.256725043058395,0,1
7822,4,0,-34.598644087144265,1,0,2,297,-41.77860828382626,4,0,-176.68614614009857,3,0,-311.37500432133675,12,0,-151.99554547667503,0,2,-151.72934478521347,0,2
7823,5,0,47.97401986036999,1,0,0,223,-57.7732789644173,9,0,-108.92020827531815,0,0,-120.90180152654648,0,4,-108.96219620108604,0,0,-108.71527287364006,0,0
7824,4,0,187.50539988364494,1,0,0,64,197.78653673614775,0,1,-30.840443551540375,0,0,-31.01079535484314,0,0,-31.112783789634705,0,0,-94.15265747904778,0,21
7825,6,0,-428.95406517982485,0,1,0,700,-413.05115243792534,1,0,-387.5605519711971,0,13,-442.1536384820938,0,31,-349.49253034591675,0,0,-352.5124526619911,0,1
7826,7,0,-491.1037069499493,0,1,0,700,-397.19852325320244,0,0,-812.6988453269005,31,0,-348.1019847691059,0,0,-348.6661070585251,0,0,-348.8530743420124,0,0
7827,3,0,-1066.7247637808332,0,1,1,700,-1373.3472659289837,65,0,-2283.7463843524456,129,0,-469.16356936097145,9,0,-349.11916384100914,0,0,-658.2474354207516,20,3
7828,9,0,-578.2303732931616,0,1,0,700,-741.2625026106834,10,64,-700.456600934267,18,27,-409.57568445801735,4,0,-442.53636169433594,3,16,-397.3207167685032,1,11
7829,8,0,-553.7037421822552,0,1,0,700,-502.1769802868366,7,0,-392.72557947039604,3,0,-482.78947576880455,9,0,-842.8234148919582,33,0,-348.0032604932785,0,0
7830,11,0,-419.4607658147815,0,1,0,700,-398.06173384189606,0,0,-348.2925511598587,0,0,-453.288378238678,7,0,-348.8516817390919,0,0,-348.80948409438133,0,0
7831,1,1,-463.871669107676,0,1,0,700,-444.2811807692051,3,0,-349.01383608579636,0,0,-424.03234097361565,5,0,-439.05253887176514,6,0,-462.97844883799553,0,38
7832,5,1,-535.8256890118128,0,1,0,700,-398.99593886733055,0,0,-349.5196088552475,0,0,-547.8479490876198,0,66,-682.8472193181515,0,111,-499.91772893071175,0,50
7833,9,1,-738.0670188248152,0,1,0,700,-398.97790402173996,0,0,-498.9327737689018,10,0,-1144.1086691319942,53,0,-634.1839373707771,19,0,-814.1318098306656,31,0
7834,11,1,-406.991334766149,0,1,0,700,-410.6878293454647,0,4,-349.0146023631096,0,0,-349.40968811511993,0,0,-358.4525996744633,0,3,-367.3919543325901,1,1
7835,8,1,-450.92150801420183,0,1,0,700,-413.9361147582531,1,0,-424.18144977092743,5,0,-349.4307852983475,0,0,-391.595903635025,0,14,-475.46328660845757,0,42
7836,6,1,-609.1169731199736,0,1,0,700,-1103.474686384201,47,0,-679.0449494123459,22,0,-364.3597245812416,1,0,-349.40678358078003,0,0,-349.2987216413021,0,0
7837,2,0,-520.7397708833222,0,1,0,700,-869.911691069603,22,47,-484.22276693582535,9,0,-349.6716992855072,0,0,-350.05703911185265,0,0,-349.83565801382065,0,0
7838,6,1,232.6640085237367,1,0,0,23,232.48494380286763,0,0,-10.976134032011032,0,0,-10.78238594532013,0,0,-10.745852559804916,0,0,-10.374814361333847,0,0
7839,5,0,156.33831163389343,1,0,0,123,156.6090624843325,0,0,-58.18287429213524,0,0,-58.533612102270126,0,0,-58.89716437458992,0,0,-58.73242497444153,0,0
7840,4,0,151.45379189848902,1,0,0,126,153.69747376441956,0,0,-60.119946867227554,0,0,-59.91363063454628,0,0,-60.26599982380867,0,0,-72.12893694639206,0,4
7841,4,0,159.44146143368312,1,0,0,86,160.38089984229632,0,8,-41.05486559867859,0,0,-59.13999515771866,0,6,-50.69515171647072,0,3,-113.99786591529846,0,24
7842,5,1,79.7376599456583,1,0,0,220,80.03742800014359,0,0,-107.08263340592384,0,0,-107.44339716434479,0,0,-107.42125403881073,0,0,-107.97327223420143,0,0
7843,10,0,-230.49537801998017,1,0,0,585,-304.46614570277075,0,32,-291.1012620329857,0,0,-290.9674409031868,0,0,-306.10310089588165,1,0,-291.2675119936466,0,0
7844,7,0,44.86350242921287,1,0,0,264,45.68146214314868,0,0,-129.48913890123367,0,0,-129.86245477199554,0,0,-129.8634912967682,0,0,-130.43457931280136,0,0
7845,4,0,182.07703822680884,1,0,0,89,182.72407237121038,0,0,-42.050113677978516,0,0,-42.63983714580536,0,0,-42.68057078123093,0,0,-43.25407391786575,0,0
7846,4,0,235.8447620196002,1,0,0,19,235.80346593686514,0,0,-8.680800944566727,0,0,-8.908131420612335,0,0,-8.589536011219025,0,0,-8.68690174818039,0,0
7847,4,0,248.92857142857142,1,0,0,2,248.92857142857142,0,0,-0.5,0,0,-0.5,0,0,-0.5,0,0,-0.5,0,0
7848,4,1,-551.4213244795797,0,1,0,700,-728.7114826440811,22,0,-349.00564655661583,0,0,-412.2074908018112,0,21,-373.19368556141853,0,8,-693.9883168339729,0,115
7849,0,0,-443.293614178896,0,1,0,700,-418.58748629689217,0,7,-347.98906844854355,0,0,-354.32519268989563,0,2,-474.630359262228,0,42,-420.9359641969204,0,24
7850,7,1,-480.5242126345639,0,1,0,700,-724.9999577105045,0,110,-429.5623464882374,0,27,-348.8465994298458,0,0,-349.3881708085537,0,0,-349.8239887356758,0,0
7851,2,1,-1355.9398777961746,0,1,0,700,-610.4791749715805,14,1,-1637.6459746956825,86,0,-3632.7960151433945,219,0,-347.8958516418934,0,0,-350.8823725283146,0,1
7852,1,0,-419.44080646038026,0,1,0,700,-396.977251291275,0,0,-347.1457826793194,0,0,-392.288316398859,0,15,-350.3155924677849,0,1,-410.47708946466446,4,1
7853,0,1,-449.6251572847365,0,1,0,700,-533.259208470583,9,0,-468.47519838809967,8,0,-348.60513985157013,0,0,-348.8291275501251,0,0,-348.9571121633053,0,0
7854,10,1,-398.05074198842044,0,1,0,700,-397.1856287717819,0,0,-347.6472407579422,0,0,-348.0744253396988,0,0,-348.4656398296356,0,0,-348.8807752430439,0,0
7855,3,1,-459.70829353332533,0,1,0,700,-397.21977949142456,0,0,-377.54498133063316,2,0,-560.3508230149746,14,1,-404.3235107958317,0,19,-359.102373033762,0,4
7856,1,0,215.17846054179327,1,0,0,46,215.40080376608032,0,0,-21.421446472406387,0,0,-21.670733779668808,0,0,-21.90041473507881,0,0,-21.94447749853134,0,0
7857,2,1,212.02523610080993,1,0,0,50,212.53100125278746,0,0,-23.167650192975998,0,0,-23.67868846654892,0,0,-24.218479722738266,0,0,-24.197145223617554,0,0
7858,5,0,-236.95955765077022,1,0,0,345,-163.2451868397849,6,19,-617.6502567529678,30,0,-227.39901706576347,4,0,-305.7282619178295,9,1,-476.4893513917923,20,3
7859,1,0,175.07723171200072,1,0,0,99,175.6943104692868,0,0,-46.081617921590805,0,0,-46.61851820349693,0,0,-47.07423260807991,0,0,-47.39092603325844,0,0
7860,0,0,65.88417248725882,1,0,0,224,48.13484686613083,0,10,-110.95370179414749,0,1,-111.05819237232208,0,1,-114.24113395810127,0,2,-126.46095630526543,0,6
7861,4,0,25.529716811861164,1,0,1,285,27.049729142870206,0,1,-138.95673856139183,0,0,-153.79753530025482,2,0,-139.03941503167152,0,0,-141.89317047595978,0,1
7862,11,0,-228.52656589576193,1,0,0,611,-227.93485981651716,0,0,-303.9068491756916,0,0,-304.16985416412354,0,0,-304.1656177639961,0,0,-304.1699342727661,0,0
7863,3,0,-410.3551519572736,0,1,0,700,-438.49827286601067,0,13,-349.65397211909294,0,0,-349.630841165781,0,0,-349.5929646193981,0,0,-364.39970901608467,1,0
7864,9,0,-401.9730333268637,0,1,0,700,-398.3341907262802,0,0,-348.677169919014,0,0,-348.5416289269924,0,0,-348.23796382546425,0,0,-366.07421323657036,1,1
7865,8,0,-569.4205094814301,0,1,0,700,-862.3449876606464,31,0,-605.9430830776691,15,12,-464.95483481884,1,35,-347.9355318248272,0,0,-365.92411002516747,0,6
7866,6,0,-400.3298331797125,0,1,0,700,-404.61539658904076,0,2,-348.99950805306435,0,0,-349.2182083725929,0,0,-349.39199233055115,0,0,-349.4240605533123,0,0
7867,1,1,-547.6519465982917,0,1,0,700,-540.4726757407188,0,47,-349.6410568356514,0,0,-949.5083102285862,40,0,-349.42250660061836,0,0,-349.2151835858822,0,0
7868,11,1,-399.98024225831034,0,1,0,700,-397.8941040337086,0,0,-348.391558945179,0,0,-348.74783757328987,0,0,-349.21043187379837,0,0,-355.6572788655758,0,2
7869,9,1,-398.98394696712484,0,1,0,700,-398.51911303400993,0,0,-348.88154205679893,0,0,-349.04405573010445,0,0,-349.2257019877434,0,0,-349.249322026968,0,0
7870,8,1,-614.2924135804176,0,1,0,700,-400.20572131872177,0,1,-362.53062415122986,1,0,-782.6766284108162,29,0,-347.7415539622307,0,0,-978.3075400590897,42,0
7871,2,0,-568.5472299158571,0,1,0,700,-473.8541020154953,5,0,-348.9282012283802,0,0,-381.82428190112114,0,11,-681.7049439847469,22,1,-756.424620449543,27,1
7872,2,0,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
7873,11,1,240.3739606312343,1,0,0,13,240.31347163234437,0,0,-5.815638899803162,0,0,-5.901991933584213,0,0,-5.95045080780983,0,0,-5.918443977832794,0,0
7874,6,1,-405.48957859873775,0,1,0,700,-398.6465588212013,0,0,-348.62754330039024,0,0,-378.7688889503479,2,0,-349.0714123249054,0,0,-352.3334895968437,0,1
7875,3,0,175.8035557491439,1,0,0,89,181.22917291947775,0,0,-42.88671535253525,0,0,-42.656115025281906,0,0,-42.58955019712448,0,0,-72.36472788453102,0,10
7876,9,0,177.12763000982147,1,0,0,94,177.6246724809919,0,0,-46.094356298446655,0,0,-46.284670889377594,0,0,-46.179484248161316,0,0,-45.9994395673275,0,0
7877,7,0,-190.70002866557695,1,0,0,565,-193.09859612158368,0,1,-278.42889136075974,0,0,-278.104596555233,0,0,-277.7364083826542,0,0,-280.417365193367,0,1
7878,2,0,-30.619778364045317,1,0,2,127,152.44511420811924,0,0,-496.31991121172905,30,0,-526.3474685847759,32,0,-61.359167009592056,0,0,-76.37460207939148,0,5
7879,7,0,218.73721581016267,1,0,0,41,219.33134646926607,0,0,-19.37762814760208,0,0,-19.6516135931015,0,0,-19.835919111967087,0,0,-19.922963708639145,0,0
7880,3,0,145.14444798656874,1,0,0,124,154.10212982126643,0,0,-105.29527422785759,3,0,-60.401782780885696,0,0,-60.412354707717896,0,0,-60.556192457675934,0,0
7881,5,1,-401.31407657265606,0,1,0,700,-412.9918917119503,1,0,-348.25710439682007,0,0,-348.2965109050274,0,0,-348.46416783332825,0,0,-348.56070801615715,0,0
7882,10,0,-417.1221741318702,0,1,1,700,-488.6898618042469,7,0,-348.9904147684574,0,0,-349.2162789106369,0,0,-349.3901492655277,0,0,-349.3241659104824,0,0
7883,4,0,-214.21090845125056,1,0,0,368,-409.89274642722944,8,84,-314.6946232318878,5,19,-182.77266055345535,0,0,-203.5986011326313,0,7,-539.5244823396206,0,119
7884,10,0,234.32379950881005,1,0,0,21,234.26848077774048,0,0,-9.724043488502502,0,0,-9.588174641132355,0,0,-9.78523164987564,0,0,-9.552033454179764,0,0
7885,11,0,-457.8491014284742,1,0,0,373,-42.83289802500178,0,1,-513.7952244579792,22,0,-1278.7240767776966,73,0,-843.8441124856472,44,0,-183.7634811103344,0,0
7886,4,1,-399.2401671946048,0,1,0,700,-398.9792844057083,0,0,-348.9421884417534,0,0,-349.1702802181244,0,0,-349.45785760879517,0,0,-349.6512252986431,0,0
7887,7,1,-444.66031991243364,0,1,0,700,-397.361516058445,0,0,-347.51580491662025,0,0,-512.2060970067978,11,0,-362.09806475043297,0,5,-404.12011682987213,0,19
7888,5,1,145.5934963430677,1,0,0,129,152.31979680912835,0,0,-61.315611869096756,0,0,-91.86887848377228,2,0,-61.869438618421555,0,0,-61.869814693927765,0,0
7889,7,1,241.11321673818998,1,0,0,12,241.08135107585363,0,0,-5.484117269515991,0,0,-5.474210202693939,0,0,-5.451735824346542,0,0,-5.3909183740615845,0,0
7890,0,1,-420.5591098785399,0,1,0,700,-410.3760096728802,0,4,-363.833340972662,1,0,-348.82272121310234,0,0,-430.38552713394165,0,28,-349.37795040011406,0,0
7891,7,0,97.29863522308213,1,0,0,192,98.6723300899778,0,1,-94.08472049236298,0,0,-109.20777541399002,1,0,-94.53376832604408,0,0,-94.92431831359863,0,0
7892,7,0,239.619227206707,1,0,0,14,239.63099920749664,0,0,-6.378429114818573,0,0,-6.384514778852463,0,0,-6.384050250053406,0,0,-6.387869030237198,0,0
7893,10,1,-617.1923820197584,0,1,0,700,-1325.0830191671848,0,309,-513.3075264394283,0,56,-348.1497742533684,0,0,-348.33843570947647,0,0,-351.0831545293331,0,1
7894,3,1,-1278.2607627332206,0,1,2,700,-395.72461700439453,0,0,-460.0541767477989,7,3,-1501.3612149357796,77,0,-2029.5794298648834,113,1,-1804.5843751132488,97,6
7895,9,0,-80.97678895337245,1,0,0,304,-77.47674738509315,0,31,-237.90705448389053,0,30,-150.70356726646423,0,1,-225.35138845443726,0,26,-366.01661574840546,0,73
7896,2,1,-843.1927109897139,0,1,0,700,-396.71164217591286,0,0,-1205.265857487917,0,286,-1613.4271569550037,0,422,-452.4820745885372,0,35,-348.0768237411976,0,0
7897,7,1,170.44319114429612,1,0,0,53,208.98569377405303,0,0,-25.773839861154556,0,0,-26.078488409519196,0,0,-80.18178591132164,0,18,-164.16419529914856,0,47
7898,5,0,-405.78294621109944,0,1,0,700,-434.3315542936325,1,7,-348.6769655942917,0,0,-348.66096591949463,0,0,-348.6360402107239,0,0,-348.6092050373554,0,0
7899,6,0,-175.78068123800406,1,0,0,437,-91.04165496570724,0,0,-329.9856869876385,0,38,-215.7806088924408,0,0,-296.4966776371002,0,27,-446.17020627856255,0,77
7900,9,0,215.8468208219324,1,0,0,45,215.5843553330217,0,0,-21.48190924525261,0,0,-21.51138898730278,0,0,-21.13607609272003,0,0,-20.79230546951294,0,0
7901,5,0,231.0163436148848,1,0,0,25,231.33305828911918,0,0,-11.588375300168991,0,0,-12.016232311725616,0,0,-12.001690059900284,0,0,-12.073613971471786,0,0
7902,10,0,52.161559872967956,1,0,0,216,32.58603798065869,0,17,-164.67927661538124,0,20,-104.96214452385902,0,0,-135.06043231487274,2,0,-120.21924230456352,1,0
7903,11,1,-136.09126230733747,1,0,0,466,-142.10871750967843,0,10,-310.1060574054718,0,27,-228.90187430381775,0,0,-229.01867181062698,0,0,-237.74956193566322,0,3
7904,8,0,-331.84109269040016,1,0,0,480,-154.6617886509214,0,10,-351.38226157426834,0,38,-303.7878475189209,0,22,-432.7773728072643,0,65,-868.024764329195,0,210
7905,1,1,-148.7057815032344,1,0,1,495,-136.17531814745496,0,0,-244.74421754479408,0,0,-245.34998008608818,0,0,-245.66576036810875,0,0,-305.8793456554413,5,0
7906,1,0,-441.5246092021466,0,1,0,700,-605.0758658349514,0,69,-354.6695368587971,0,2,-348.8529109954834,0,0,-349.4422868192196,0,0,-349.5824455022812,0,0
7907,2,1,164.8356246343681,1,0,0,111,164.92851557050432,0,0,-53.3613900244236,0,0,-53.38212803006172,0,0,-53.38343074917793,0,0,-53.76630073785782,0,0
7908,1,0,240.35627428804125,1,0,0,13,240.3024757674762,0,0,-5.928887575864792,0,0,-5.8536887764930725,0,0,-5.931658029556274,0,0,-5.949727088212967,0,0
7909,3,0,-70.18370569518632,1,0,0,313,3.8308824045317635,0,1,-177.47603598237038,0,8,-159.27040883898735,0,2,-303.00930112600327,0,50,-357.27937921881676,0,68
7910,6,0,168.70999540856909,1,0,0,107,169.23388006857465,0,0,-50.51368135213852,0,0,-50.71515056490898,0,0,-51.07177871465683,0,0,-51.0975781083107,0,0
7911,0,0,-375.3861086973125,1,0,0,692,-292.435722393649,0,1,-465.07104820013046,8,1,-615.116935044527,0,91,-368.8606360554695,0,9,-344.58905893564224,0,1
7912,6,0,234.20832691192626,1,0,0,21,234.35904988646507,0,0,-9.705484807491302,0,0,-10.002988815307617,0,0,-9.859899580478668,0,0,-9.749042123556137,0,0
7913,11,0,-56.380064197097425,1,0,0,285,-13.80168863705228,0,15,-152.74872800707817,0,5,-410.7582457065582,18,1,-219.3055812716484,3,12,-159.57179164886475,0,7
7914,0,0,89.58419688088546,1,0,1,53,209.3930536721434,0,0,-415.3994147479534,27,0,-235.2990299463272,14,0,-25.065783858299255,0,0,-25.136412143707275,0,0
7915,1,1,155.57912424887928,1,0,0,106,154.87698821510585,1,0,-49.929061472415924,0,0,-50.29833593964577,0,0,-77.71102911233902,0,9,-77.90008330345154,0,9
7916,1,0,171.71141958577294,1,0,0,102,171.6532032106604,0,0,-49.16809585690498,0,0,-49.162049412727356,0,0,-49.100261718034744,0,0,-49.09426972270012,0,0
7917,3,0,177.44663796765462,1,0,0,95,177.53194176299232,0,0,-45.25287118554115,0,0,-45.18539595603943,0,0,-45.669829338788986,0,0,-45.61922687292099,0,0
7918,1,0,220.5849948848997,1,0,0,31,226.93838659780366,0,0,-44.71405848860741,2,0,-14.655624955892563,0,0,-14.704006046056747,0,0,-14.511151254177094,0,0
7919,1,0,238.48347333925113,1,0,0,10,242.69248954313144,0,0,-4.395487576723099,0,0,-4.45495268702507,0,0,-4.479558944702148,0,0,-25.516552209854126,0,7
7920,1,1,203.32859426055637,1,0,0,62,203.37072293673245,0,0,-29.133424997329712,0,0,-28.952499747276306,0,0,-29.03847497701645,0,0,-28.746209055185318,0,0
7921,1,1,238.83726480092318,1,0,0,15,238.84738544906887,0,0,-6.960170418024063,0,0,-6.970174551010132,0,0,-6.770575523376465,0,0,-6.817283809185028,0,0
7922,8,1,-551.8075241267674,1,0,0,679,-941.6611893475056,44,0,-772.5069621801376,29,0,-382.7204483449459,3,0,-337.9631287753582,0,0,-548.1858919858932,14,0
7923,5,1,-72.49132295761785,1,0,0,337,-22.842804001910338,0,4,-449.46417358517647,0,95,-176.50416725873947,0,4,-164.37908974289894,0,0,-164.1235230565071,0,0
7924,6,0,155.44381724255425,1,0,0,122,157.66435653822762,0,0,-66.94672983884811,0,3,-57.978338330984116,0,0,-58.08677634596825,0,0,-58.00485438108444,0,0
7925,9,1,-592.5061314344404,0,1,0,700,-424.14440083503723,0,9,-512.1572776734829,11,0,-887.4160948991776,18,91,-590.8867351710796,8,41,-347.92614859342575,0,0
7926,6,1,-473.9870291709906,0,1,0,700,-398.3167245388031,0,0,-348.5175809562206,0,0,-393.4779457747936,3,0,-678.3721259832382,22,0,-351.2507686018944,0,1
7927,0,0,142.03424674527983,1,0,0,136,145.13785091894013,0,0,-81.020647585392,1,0,-66.05712330341339,0,0,-66.05835762619972,0,0,-66.40191724896431,0,0
7928,1,0,151.31425541979928,1,0,0,81,187.74325027210372,0,0,-39.04960796236992,0,0,-218.9765305519104,12,0,-38.85036015510559,0,0,-41.72404593229294,0,1
7929,3,0,126.43657123361317,1,0,0,146,138.5861199072429,0,0,-73.16158303618431,0,1,-70.40368947386742,0,0,-70.93411269783974,0,0,-125.04673567414284,0,18
7930,5,1,158.18418268561365,1,0,0,119,158.84624588489532,0,0,-57.27008390426636,0,0,-57.47848707437515,0,0,-57.10176345705986,0,0,-60.07499802112579,0,1
7931,2,0,-1532.1558615148067,0,1,0,700,-442.57027289271355,3,0,-827.9937289953232,32,0,-3422.946946620941,205,0,-2418.466455221176,138,0,-348.8019038438797,0,0
7932,8,1,127.47954428451398,1,0,0,157,128.51290670888764,0,0,-76.71432366967201,0,0,-76.72087639570236,0,0,-76.3103714287281,0,0,-81.94104236364365,0,2
7933,8,1,239.5713551580906,1,0,0,14,239.6564680635929,0,0,-6.341766834259033,0,0,-6.460675626993179,0,0,-6.493240475654602,0,0,-6.504009336233139,0,0
7934,4,0,-487.81039957404164,0,1,0,700,-397.858427554369,0,0,-347.9994670152664,0,0,-512.8925226032734,11,0,-347.8362869024277,0,0,-632.4652937948704,16,15
7935,8,1,148.63817705171448,1,0,0,129,150.39742595808846,0,0,-63.091545045375824,0,0,-63.37770962715149,0,0,-63.58407336473465,0,0,-69.72464123368263,0,2
7936,4,1,-703.606112545728,0,1,0,700,-1142.674269169569,0,249,-810.3655254542828,0,154,-549.2938911020756,0,67,-437.97683015465736,1,25,-377.7200468480587,2,0
7937,6,1,-85.7649559642588,1,0,0,319,-237.36829102890835,16,0,-156.6062912940979,0,0,-157.14559412002563,0,0,-328.3750031590462,0,57,-184.7581716477871,0,9
7938,0,1,-412.65302320122737,0,1,0,700,-398.29393059015274,0,0,-417.7926127612591,0,23,-348.9565204381943,0,0,-349.10782143473625,0,0,-349.1142307817936,0,0
7939,5,0,-527.2623732890404,1,0,0,620,-1417.7014811720167,79,0,-590.7994694709778,19,0,-306.17865017056465,0,0,-306.3733198046684,0,0,-306.68751725554466,0,0
7940,1,1,-143.2560215064459,1,0,0,391,-178.6023243197373,0,42,-305.3552883565426,0,38,-326.8221986591816,0,45,-191.8149207830429,0,0,-266.8282325565815,5,0
7941,10,1,-320.5703456333708,1,0,0,687,-429.03008438859666,0,48,-339.0286303460598,0,0,-357.04733443260193,0,6,-338.72776448726654,0,0,-353.8750573694706,1,0
7942,7,0,-610.4143076539041,0,1,0,700,-399.86956095695496,0,0,-460.9637697339058,0,38,-466.91481524705887,0,40,-1009.8445373475552,0,220,-514.478854984045,0,55
7943,3,1,-572.7716458022592,0,1,0,700,-399.28197464346886,0,0,-364.6216229200363,0,5,-361.53878608345985,0,4,-1189.3463651537895,56,0,-349.0694802105427,0,0
7944,7,1,-457.29854381680406,0,1,0,700,-481.3485489189625,0,28,-410.40920332074165,0,21,-471.0090472996235,0,42,-348.3581905066967,0,1,-375.3677290380001,0,9
7945,3,1,234.0816918671131,1,0,0,21,234.08669489622116,0,0,-9.939457297325134,0,0,-9.924842566251755,0,0,-9.929341435432434,0,0,-9.88459426164627,0,0
7946,1,1,200.81011259726114,1,0,0,65,200.86254411510058,0,0,-30.387431502342224,0,0,-30.704735845327377,0,0,-30.606921583414078,0,0,-30.82717791199684,0,0
7947,9,0,-422.33071072101603,0,1,0,700,-397.8649834394455,0,0,-348.26578027009964,0,0,-348.3196827173233,0,0,-348.4051275253296,0,0,-468.7979796528816,8,0
7948,9,1,-349.00627569385955,1,0,0,471,-712.9888603431838,0,199,-363.41111746430397,0,44,-231.6229076385498,0,0,-231.62462383508682,0,0,-667.0981549024582,29,0
7949,10,0,-513.9865413844586,0,1,0,700,-577.8101624548435,12,0,-638.7971079349518,17,12,-429.36063557863235,5,2,-375.340975522995,0,9,-348.62382543087006,0,0
7950,11,1,-756.0223056495179,0,1,0,700,-399.60377380251884,0,0,-1021.7972553670406,0,224,-520.7171038389206,0,57,-1102.6743605136871,0,251,-535.3190347254276,0,62
7951,8,0,-398.17337306737915,0,1,0,700,-398.06217309832573,0,0,-348.32151702046394,0,0,-348.3337594270706,0,0,-348.2455229461193,0,0,-347.9038928449154,0,0
7952,9,1,233.42892884101184,1,0,0,22,233.62969867672237,0,0,-10.173434734344482,0,0,-10.326998740434647,0,0,-10.403834581375122,0,0,-10.437929272651672,0,0
7953,3,1,182.47956093294283,1,0,0,81,188.85910677058357,0,0,-38.56117281317711,0,0,-38.51573625206947,0,0,-68.44346538186073,2,0,-38.36949908733368,0,0
7954,2,1,-399.24725492596593,0,1,0,700,-399.05501863360405,0,0,-349.33537086844444,0,0,-349.39772644639015,0,0,-349.3016472160816,0,0,-349.14651146531105,0,0
7955,1,1,160.7206554838589,1,0,0,113,165.36402176107677,0,0,-52.557900220155716,0,0,-74.03122094273567,0,7,-53.02124971151352,0,0,-53.00751632452011,0,0
7956,10,0,193.16690413185532,1,0,0,75,193.5195041043418,0,0,-35.525897562503815,0,0,-35.555217772722244,0,0,-35.45096430182457,0,0,-35.43861809372902,0,0
7957,11,0,-1169.8958758652211,0,1,0,700,-1494.2891956567764,73,0,-2959.5802172720432,174,0,-484.5048121511936,9,0,-361.61288049817085,0,4,-349.492273747921,0,0
7958,4,0,-186.4807921026436,1,0,0,339,-11.07647757870808,0,0,-179.67820569872856,1,0,-1008.2790518403053,56,1,-165.31581529974937,0,0,-180.6258386671543,1,0
7959,7,1,50.92125876716199,1,0,0,205,93.6129303233964,0,0,-128.2697966992855,2,0,-173.82902291417122,0,25,-98.81666719913483,0,0,-203.80543538928032,7,0
7960,0,0,-373.24955850584183,1,0,0,598,-247.69390337807792,0,11,-455.9609277844429,0,54,-696.238976597786,0,134,-380.9697499871254,0,29,-401.9556633532047,7,1
7961,4,0,214.44963045545984,1,0,0,47,214.83123678394725,0,0,-21.83951234817505,0,0,-22.35887387394905,0,0,-22.321228057146072,0,0,-22.34918451309204,0,0
7962,11,1,111.62903590032037,1,0,0,180,112.12921160885267,0,0,-87.04709148406982,0,0,-87.06660038232803,0,0,-87.0667796432972,0,0,-87.08927488327026,0,0
7963,1,0,-262.2107996898041,1,0,0,628,-239.5182525771005,0,0,-310.01600137352943,0,0,-340.26748552918434,0,10,-318.9255898594856,0,3,-384.6123833954334,5,0
7964,1,0,236.64064791457994,1,0,0,17,237.31471286075455,0,0,-7.896344095468521,0,0,-7.962651193141937,0,0,-7.925210624933243,0,0,-10.898695945739746,0,1
7965,6,0,-624.4949811697005,0,1,0,700,-399.3057496845722,0,0,-349.6791105866432,0,0,-349.645733833313,0,0,-574.5410989224911,15,0,-1249.3032128214836,60,0
7966,0,1,-211.21194239429056,1,0,0,341,-128.5202672438962,0,38,-181.90271252393723,1,0,-587.0882599949837,27,5,-256.7903980910778,6,0,-512.0437884032726,23,0
7967,8,0,58.22611469881875,1,0,0,234,55.217538782528464,1,0,-127.94418212771416,1,0,-137.46415692567825,0,8,-116.97967919707298,0,1,-114.27037560939789,0,0
7968,0,0,179.13698150685855,1,0,0,86,185.39282378128595,0,0,-70.1518942117691,2,0,-40.1679622232914,0,0,-40.266612738370895,0,0,-40.83573278784752,0,0
7969,8,0,241.1113017303603,1,0,0,12,241.10288310476713,0,0,-5.483294814825058,0,0,-5.440965324640274,0,0,-5.446638256311417,0,0,-5.461190342903137,0,0
7970,2,1,-82.26435318504053,1,0,0,232,71.58830667819296,0,0,-487.22558522224426,25,0,-505.4405577778816,26,1,-112.3996209204197,0,0,-112.70145153999329,0,0
